,factors_id,distance_threshold_multiplier,increment_threshold,lexicalization_noise_level,collocations_noise_level,concept_level_weights,message_id,message,concept_level_weights,threshold_per_concept,total_threshold,increment_threshold,semantic_noise,syntactic_noise,time,sentence_set,verdict,distance,length_of_sentence,depth_of_sentence,n_sub_trees,n_head_words,n_roots,n_leafs,verdict_success,verdict_one_word,verdict_failure
8,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.480,Dizodud. Dizodud. Gefid. Fepeg.,no more head words. failure,xxx,4,2,4,44,100,648,0,0,1
9,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.690,Getozelen. Gafetev. Mef. Detogiver.,no more head words. failure,xxx,4,2,4,44,100,669,0,0,1
10,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.780,Tutemataz. Sataninor. Tanisaz. Lemew.,no more head words. failure,xxx,4,2,4,44,94,584,0,0,1
11,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.360,Nediputin that wigumonig and pew and rimer. Supugeges. Soz. Supugeges.,no more head words. failure,xxx,7,3,4,44,117,819,0,0,1
12,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.880,Gun that wigumonig and wigumonig which lemew and roman that pew which lenen that mubot. Guseb. Mesotik. Peputin.,no more head words. failure,xxx,11,5,4,41,112,791,0,0,1
13,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.290,Hidel. Hikef. Wavit. Pew.,no more head words. failure,xxx,4,2,4,44,116,813,0,0,1
14,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.430,Bis. Nageb. Hegot. Tumig.,no more head words. failure,xxx,4,2,4,44,116,827,0,0,1
15,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.280,Nulidoh that rimer and pew. Leritis. Nudinut. Pujuz.,no more head words. failure,xxx,6,3,4,44,100,628,0,0,1
16,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.000,Tewig that lemew which lenen that wigumonig. Leritis. Bogom. Mubot.,no more head words. failure,xxx,7,4,4,44,115,785,0,0,1
17,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.120,Giz. Vogin. Pujuz. Mosimil.,no more head words. failure,xxx,4,2,4,44,106,706,0,0,1
18,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.910,Wos that lemew and lenen and wigumonig which wigumonig that pew which rimer and lenen. Wafehul. Senifor. Dizodud.,no more head words. failure,xxx,11,5,4,40,95,616,0,0,1
19,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",8,DISEN NADOHEGAW LUJAH TUHORIHIT RANATES HARIT DEFEN RERATIN GAFUS MASOD SUPORIMES RODATETIM NIDIN NEWIPUTIN LOWORES RETAN MIFES HONUHOM,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.190,Benazes that lemew and roman which roman. Sanod. Ruzanes. Mahos.,no more head words. failure,xxx,7,4,4,44,117,802,0,0,1
0,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.370,Tutemataz. Bis. Relapolew. Wosizil that wigumonig.,success,xxx,5,3,4,39,97,665,1,0,0
1,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.410,Sefen that lenen. Wigumonig. Lewores that wigumonig. Talorihin.,no more head words. failure,xxx,6,3,4,31,85,621,0,0,1
2,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.880,Mubot. Gewetas. Wigumonig. Wigumonig.,success. one word sentence accepted,xxx,4,2,4,41,103,700,0,1,0
3,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.750,Nofez that wigumonig. Faped that wigumonig. Losur that wigumonig. Zewipetep.,no more head words. failure,xxx,7,3,4,36,108,807,0,0,1
4,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,7.730,Doretalab that hikil and talorihin. Lewores. Wigumonig. Wigumonig.,success. one word sentence accepted,xxx,6,3,4,25,69,499,0,1,0
5,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.420,Zahohagew that rapap which rapap that hikil that wigumonig which wigumonig. Lenen that wigumonig. Nesemos. Supugeges that wigumonig.,success,xxx,11,5,4,24,85,657,1,0,0
6,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,7.950,Nen that rapap. Gafetev. Rines that wigumonig. Wigumonig.,success. one word sentence accepted,xxx,6,3,4,27,74,506,0,1,0
7,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.260,Mahos. Wigumonig. Mab. Getozelen.,no more head words. failure,xxx,4,2,4,40,118,828,0,0,1
8,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.480,Lewores. Bogom. Reratem that wigumonig. Gewetas that wigumonig.,success,xxx,6,3,4,41,100,663,1,0,0
9,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.260,Zogem. Dibelem. Wigumonig. Nesiw that wigumonig.,success,xxx,5,3,4,31,91,700,1,0,0
10,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.130,Buvanog that fepeg which wigumonig. Wigumonig. Fepeg. Wigumonig.,success. one word sentence accepted,xxx,6,4,4,27,91,707,0,1,0
11,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.880,Sefen that wigumonig which lenen and rapap that hikil that fepeg and pitetes. Mab. Wigumonig. Wetameh that wigumonig.,success,xxx,11,5,4,35,110,823,1,0,0
12,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.780,Sanod that lenen and fepeg. Nen that wigumonig. Nen that wigumonig. Leritis.,no more head words. failure,xxx,8,3,4,28,102,856,0,0,1
13,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,7.010,Desen. Wigumonig. Mepawat. Wigumonig.,success. one word sentence accepted,xxx,4,2,4,27,62,424,0,1,0
14,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,8.450,Pew. Ginusaf. Nihitos that wigumonig. Supugeges that wigumonig.,success,xxx,6,3,4,24,76,569,1,0,0
15,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,7.330,Wavit that wigumonig which wigumonig that hikil which lenen and wigumonig that pitetes which rapap. Mahos. Vogin that wigumonig. Godin that wigumonig.,success,xxx,13,6,4,22,67,476,1,0,0
16,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,13.160,Mereg. Gewetas. Fit that wigumonig. Tanafam.,no more head words. failure,xxx,5,3,4,41,124,907,0,0,1
17,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.720,Wosef that pitetes which fepeg. Husiboleh. Pujuz. Wigumonig.,success. one word sentence accepted,xxx,6,4,4,37,91,616,0,1,0
18,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.770,Zahohagew that pitetes and wigumonig which hikil that rapap that wigumonig which lenen which fepeg. Puniz. Reratem. Wigumonig.,success. one word sentence accepted,xxx,11,6,4,32,89,648,0,1,0
19,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",9,TAT LOWORES TIGEL DATONIVOR NAMUB TIBAHAHIS RIVANOS TUTEMATAT BALELOMIT RADAP SETUNIVEM NADOHEGAW ROTENES FIN WOSIHEL DITELOM GERETAS NEWIPUTIN,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,9.160,Nulafam that pitetes. Sufenes that wigumonig. Wigumonig. Roman.,no more head words. failure,xxx,6,3,4,26,82,624,0,0,1
0,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.670,Reratem that hikil which lenen. Wigumonig that petal and rimer which petal. Balelamit. Sefen.,no more head words. failure,xxx,9,4,4,41,113,769,0,0,1
1,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.160,Wafehul. Wetameh. Tanisaz. Nen that peputin.,success,xxx,5,3,4,41,103,728,1,0,0
2,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.700,Tekuz that rapap. Tutemataz. Peputin. Leritis that petal.,no more head words. failure,xxx,6,3,4,42,102,678,0,0,1
3,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,16.390,Merud that lemew which lamun that rapap which pew. Bis. Ruzanes that peputin. Peputin.,no more head words. failure,xxx,9,6,4,39,153,1211,0,0,1
4,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.390,Sanod. Suporumas. Giz. Razanez that peputin.,success,xxx,5,3,4,34,97,692,1,0,0
5,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,14.200,Mis that lamun and lenen which roman that rapap which roman. Peputin. Fit. Nadonugaw.,no more head words. failure,xxx,9,4,4,41,135,1000,0,0,1
6,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.640,Nofez that roman. Wosizil. Peputin. Lulinut.,no more head words. failure,xxx,5,3,4,35,109,800,0,0,1
7,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.290,Tetuzeh that roman. Wos. Wigumonig that wigumonig. Talorihin that peputin.,success,xxx,7,3,4,29,93,711,1,0,0
8,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.710,Reratem that lemew and hikil. Doretalab. Desen. Fit.,no more head words. failure,xxx,6,3,4,44,111,760,0,0,1
9,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.320,Godin that pew. Pen. Nefebug. Zetugorin.,no more head words. failure,xxx,5,3,4,44,117,815,0,0,1
10,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,13.940,Godin that lamun and lenen which roman that roman. Nesemos. Nofez. Gafetev.,no more head words. failure,xxx,8,4,4,44,131,963,0,0,1
11,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.150,Buvanog. Rines. Ginusaf. Peputin.,success. one word sentence accepted,xxx,4,2,4,39,115,825,0,1,0
12,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,7.770,Suporumas. Pitetes that petal and rimer and fepeg. Nageb. Lulinut that peputin.,success,xxx,8,3,4,24,67,510,1,0,0
13,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,15.250,Wosizil. Gurutan. Wuf. Fosag.,no more head words. failure,xxx,4,2,4,44,141,1084,0,0,1
14,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.080,Husiboleh. Nen. Nesiw. Nesiw that peputin.,success,xxx,5,3,4,35,111,842,1,0,0
15,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.480,Lamun. Benazes. Guvon that peputin. Hikil that petal and rimer.,no more head words. failure,xxx,7,3,4,35,118,875,0,0,1
16,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.320,Fefaz. Segul. Nofez. Nen that peputin.,success,xxx,5,3,4,34,97,685,1,0,0
17,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,10.930,Roman that lamun. Zozel. Lamun that peputin. Nulafam.,no more head words. failure,xxx,6,3,4,36,101,732,0,0,1
18,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.430,Leritis that rapap and lenen. Getozelen. Bis. Zozel.,no more head words. failure,xxx,6,3,4,44,110,733,0,0,1
19,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",10,FIT HEKIT TEPIT NOROM TAT VENAW DILOHUR FIN RIVANOS FEW LUJAH HESOR NAMUB WASIW LAFAF GULINAT DORETALIB ROTENES,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.990,Zahohagew that rapap. Godin that petal and rimer which petal. Balelamit. Tumig.,no more head words. failure,xxx,8,4,4,37,120,914,0,0,1
0,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.770,Faped. Nesiw. Gafetev. Tutemataz.,no more head words. failure,xxx,4,2,4,44,113,764,0,0,1
1,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,13.050,Nineg. Pomapug. Zanam. Petal.,no more head words. failure,xxx,4,2,4,44,123,882,0,0,1
2,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.680,Dizodud. Nihitos. Tewig. Wosizil.,no more head words. failure,xxx,4,2,4,44,112,756,0,0,1
3,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.150,Losur that pitetes. Nadonugaw. Rulatonew. Biledomat.,no more head words. failure,xxx,5,3,4,44,106,709,0,0,1
4,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,11.110,Rotogis that hikil which pitetes. Nesiw. Mesotik. Lewores.,no more head words. failure,xxx,6,4,4,44,106,705,0,0,1
5,1,0.4,0.5,1,1,"[1, 1, 1, 1, 1]",11,DEBIG SASAR TOS HUSIBOPEH DEW BALELOMIT NESOTOS NOROM NAR LEL DILOHUR TIGEL GAVON GAMOT TINISAF SURIFOR TOLEM HEKIT,"[1, 1, 1, 1, 1]",0.40,7.20,0.5,1.000,1.000,12.380,Gun that talorihin which lenen and tiwanem that lenen which hikil that hikil. Gafetev. Wosef. Debim.,no more head words. failure,xxx,10,5,4,44,118,820,0,0,1
